Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1321,Sonia LABRADO,14 JAN 1988,ESP,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/sonia-labrado-014261232
1322,Morgan LINGAR,,USA,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/morgan-lingar-014482719
1323,Starla GARCIA,02 JAN 1990,USA,943,Marathon,https://www.worldathletics.org/athletes/united-states/starla-garcia-014362570
1324,Isabella CARUSO,03 JUN 1995,USA,943,Marathon,https://www.worldathletics.org/athletes/united-states/isabella-caruso-14703086
1325,Ayumi SANO,31 OCT 1981,JPN,943,Marathon,https://www.worldathletics.org/athletes/japan/ayumi-sano-14510140
1326,Maggie BOWMAN,04 MAY 1992,USA,943,Marathon,https://www.worldathletics.org/athletes/united-states/maggie-bowman-14909403
1327,Anny WOLTER,23 OCT 1993,LUX,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/luxembourg/anny-wolter-14926005
1328,Kimberlie FOWLER,1980,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/kimberlie-fowler-014437957
1329,Katie MAHONEY,,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/katie-mahoney-014507376
1330,Hana MALOVIĆ,04 MAY 2002,CRO,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/croatia/hana-malovic-014945604
1331,Emily ROYSTON,,USA,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/emily-royston-14876797
1332,Anastasiya POLYAKOVA,25 MAR 1996,RUS,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/anastasiya-polyakova-14858331
1333,Mel SCHWOERER,18 OCT 1994,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/mel-schwoerer-15048205
1334,Risako ATSUMI,17 JAN 1994,JPN,942,Marathon,https://www.worldathletics.org/athletes/japan/risako-atsumi-14974192
1335,Sayaka MURATA,09 MAR 1980,JPN,942,Marathon,https://www.worldathletics.org/athletes/japan/sayaka-murata-014818218
1336,Molly EASTMAN,,USA,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/molly-eastman-014683895
1337,Aya KAWAMURA,07 DEC 1990,JPN,942,Marathon,https://www.worldathletics.org/athletes/japan/aya-kawamura-14877412
1338,Luiz DE LA CRUZ,1986,ITA,941,Marathon,https://www.worldathletics.org/athletes/italy/luiz-de-la-cruz-15048573
1339,Jamie VAN LIESHOUT,12 JUL 1991,NED,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/jamie-van-lieshout-014292178
1340,Evgeniia HERMANN,1981,RUS,941,Marathon,https://www.worldathletics.org/athletes/russia/evgeniia-hermann-14999674
1341,Yuna NAKAYAMA,18 AUG 2001,JPN,941,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/yuna-nakayama-014895609
1342,Hanna TEMPELHAGEN,1981,GER,941,Marathon,https://www.worldathletics.org/athletes/germany/hanna-tempelhagen-014815632
1343,Nikita VAN LIEROP,29 MAR 1989,NED,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/nikita-van-lierop-014434138
1344,Sayaka YASUKAWA,19 SEP 1982,JPN,941,Marathon,https://www.worldathletics.org/athletes/japan/sayaka-yasukawa-014629048
1345,Madison TANNER,16 OCT 1993,USA,941,Marathon,https://www.worldathletics.org/athletes/united-states/madison-tanner-14580391
1346,Georganne WATSON,11 MAR 1985,USA,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/georganne-watson-014368058
1347,Claudia ANDRIGHETTONI,1981,ITA,941,Marathon,https://www.worldathletics.org/athletes/italy/claudia-andrighettoni-014411810
1348,Anna BORISENKO,1991,RUS,940,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/anna-borisenko-15001026
1349,Eriko SOMA,27 FEB 1982,CAN,940,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/eriko-soma-15001791
1350,Anna ELLIS,05 DEC 1979,AUS,940,Marathon,https://www.worldathletics.org/athletes/australia/anna-ellis-15041436
1350,Stine HANSEN,1994,DEN,940,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/stine-hansen-15082819
1352,Silje RØYNSTRAND,1992,NOR,939,Marathon,https://www.worldathletics.org/athletes/norway/silje-roynstrand-014842975
1353,Chika YOKOTA,14 DEC 1993,JPN,939,Marathon,https://www.worldathletics.org/athletes/japan/chika-yokota-014630219
1354,Seika IWAMURA,04 JUL 1984,JPN,939,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/seika-iwamura-014286591
1355,Krista WEAVER,18 FEB 1993,USA,938,Marathon,https://www.worldathletics.org/athletes/united-states/krista-weaver-14999830
1356,Jae-young LEE,03 JUN 1997,KOR,938,Marathon [Half Marathon],https://www.worldathletics.org/athletes/korea/jae-young-lee-014919093
1357,Mariah SMITHER,,USA,938,Marathon,https://www.worldathletics.org/athletes/united-states/mariah-smither-014813534
1358,Marine CLAUDEL,21 JAN 1992,FRA,938,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/marine-claudel-014815251
1359,Layne HAMMER,,USA,938,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/layne-hammer-14779289
1360,Madeleine NAKADA,1998,USA,938,Marathon,https://www.worldathletics.org/athletes/united-states/madeleine-nakada-15051960
1361,Fatima ROMERO,07 MAR 1990,PAR,937,Marathon,https://www.worldathletics.org/athletes/paraguay/fatima-romero-15001857
1362,Katrina MORRISSEY,,USA,937,Marathon,https://www.worldathletics.org/athletes/united-states/katrina-morrissey-014860957
1363,Estefani VELAZQUEZ,09 DEC 1996,MEX,937,Marathon [Half Marathon],https://www.worldathletics.org/athletes/mexico/estefani-velazquez-014942084
1364,Kara ROPER,13 JUN 1981,USA,937,Marathon,https://www.worldathletics.org/athletes/united-states/kara-roper-14896259
1365,Miyuki NISHIMURA,16 APR 1980,JPN,937,Marathon,https://www.worldathletics.org/athletes/japan/miyuki-nishimura-014287437
1366,Mari YONEKURA,09 JAN 1980,JPN,937,Marathon,https://www.worldathletics.org/athletes/japan/mari-yonekura-15013561
1367,Qian ZHANG,,CHN,937,Marathon,https://www.worldathletics.org/athletes/pr-of-china/qian-zhang-15091206
1368,Jane WANJIRU,,KEN,936,Marathon,https://www.worldathletics.org/athletes/kenya/jane-wanjiru-014426648
1369,Moeno KUROSAKI,04 SEP 1996,JPN,936,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/moeno-kurosaki-15065450
1370,Franziska RENNECKE,1999,GER,936,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/franziska-rennecke-14995502
1371,Hsuan-Tsai YUN,28 NOV 1981,TPE,936,Marathon,https://www.worldathletics.org/athletes/chinese-taipei/hsuan-tsai-yun-014687654
1372,Shiu Yan Leanne SZETO,,HKG,936,Marathon,https://www.worldathletics.org/athletes/hong-kong-china/shiu-yan-leanne-szeto-014826258
1373,Yuri TANAKA,17 DEC 1991,JPN,936,Marathon,https://www.worldathletics.org/athletes/japan/yuri-tanaka-014449146
1374,Sara PUTTERMAN,20 FEB 1991,USA,936,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sara-putterman-15048780
1375,Paola SALVATORI,12 JUN 1972,ITA,936,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/paola-salvatori-014385536
1376,Joanna REYES,27 JUN 1992,USA,936,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/joanna-reyes-014662244
1377,Yuka ADACHI,25 FEB 1986,JPN,936,Marathon,https://www.worldathletics.org/athletes/japan/yuka-adachi-14821914
1378,Katarína LOVRANTOVÁ,07 APR 1985,SVK,935,Marathon [Half Marathon],https://www.worldathletics.org/athletes/slovak-republic/katarina-lovrantova-014301505
1379,Tamara VOLNINA,09 JAN 1992,RUS,935,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/tamara-volnina-15046322
1380,Yoko SHICHIDA,25 APR 1985,JPN,935,Marathon,https://www.worldathletics.org/athletes/japan/yoko-shichida-014921791
1381,Szofia MALATINSZKY,23 DEC 1979,HUN,935,Marathon,https://www.worldathletics.org/athletes/hungary/szofia-malatinszky-14412058
1382,Lauren DORSKY,,USA,935,Marathon,https://www.worldathletics.org/athletes/united-states/lauren-dorsky-014767224
1383,Kathryn GEARHART,09 MAY 1998,USA,935,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kathryn-gearhart-014758274
1384,Liselotte VAN DEN BERG,30 APR 1982,NED,935,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/liselotte-van-den-berg-014832970
1385,Elizabeth CHELAGAT,1978,KEN,935,Marathon,https://www.worldathletics.org/athletes/kenya/elizabeth-chelagat-014288824
1386,Beata FALK,1989,SWE,935,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/beata-falk-014409078
1387,Stephanie BREITKREUTZ,25 NOV 1995,GER,934,Marathon,https://www.worldathletics.org/athletes/germany/stephanie-breitkreutz-15048599
1388,Ivana LÍŠKOVÁ,07 FEB 1989,SVK,934,Marathon,https://www.worldathletics.org/athletes/slovak-republic/ivana-liskova-14897684
1389,Alexandra BLAKE,01 SEP 1993,AUS,934,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/alexandra-blake-14766888
1390,Petra WASSILUK,27 OCT 1969,GER,934,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/petra-wassiluk-014280199
1391,Catalina LANGLOIS,1980,CHI,933,Marathon,https://www.worldathletics.org/athletes/chile/catalina-langlois-14813382
1392,Carolina GARCIA,,ARG,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/carolina-garcia-15071650
1393,Iwona MACIAG,28 JAN 1988,POL,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/poland/iwona-maciag-15049555
1394,Louisa ROBBINS,,GBR,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/louisa-robbins-15119760
1395,Charlotte HEIM,1995,GER,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/charlotte-heim-15051083
1396,Heather CLEARY,27 SEP 1983,USA,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/heather-cleary-14547474
1397,Eleni IOANNOU,20 JAN 1984,CYP,933,Marathon [Half Marathon],https://www.worldathletics.org/athletes/cyprus/eleni-ioannou-15021440
1398,Federica MORONI,06 SEP 1972,ITA,933,Marathon,https://www.worldathletics.org/athletes/italy/federica-moroni-14730110
1399,Jenni SCHAPPERT,1984,USA,932,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/jenni-schappert-14320685
1400,Clare FRANCO,,USA,932,Marathon,https://www.worldathletics.org/athletes/united-states/clare-franco-14999865
1401,Mariana PONTES,,BRA,932,Marathon,https://www.worldathletics.org/athletes/brazil/mariana-pontes-15044907
1402,Jules BENNETT,1993,AUS,932,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/jules-bennett-14654894
1403,Autumn RAY,02 FEB 1980,USA,931,Marathon,https://www.worldathletics.org/athletes/united-states/autumn-ray-014385488
1404,Noah BERKMAN,,ISR,931,Marathon,https://www.worldathletics.org/athletes/israel/noah-berkman-014873981
1405,Fumiko MIKI,05 JUN 1997,JPN,931,Marathon,https://www.worldathletics.org/athletes/japan/fumiko-miki-014827529
1406,Susan MCDONALD,05 JUN 1967,GBR,931,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/susan-mcdonald-014468768
1407,Reyes Astrain MORENO,,SUI,931,Marathon,https://www.worldathletics.org/athletes/switzerland/reyes-astrain-moreno-15054827
1408,Kathryn WATT,1983,AUS,931,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/kathryn-watt-014859846
1409,Rebeka STOWE,09 MAR 1990,USA,931,Marathon,https://www.worldathletics.org/athletes/united-states/rebeka-stowe-014368192
1410,Erica WEITZ,28 JUN 1988,USA,931,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/erica-weitz-14366903
1411,Annika ANDERSSON,1986,SWE,931,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/annika-andersson-15031970
1412,Dawn DOMASCHK,1980,USA,930,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/dawn-domaschk-014309145
1413,Lara BROMILOW,14 NOV 1982,GBR,930,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/lara-bromilow-014471549
1414,Rochelle SCEATS-BASIL,01 AUG 1990,NZL,930,Marathon,https://www.worldathletics.org/athletes/new-zealand/rochelle-sceats-basil-014366786
1415,Katarzyna RACZKIEWICZ,09 AUG 1978,POL,930,Marathon,https://www.worldathletics.org/athletes/poland/katarzyna-raczkiewicz-014856046
1416,Katharina RITTEL,1992,GER,930,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/katharina-rittel-15042864
1417,FeiJie CHEN,23 APR 1993,CHN,930,Marathon,https://www.worldathletics.org/athletes/pr-of-china/feijie-chen-14923172
1418,Ashley ALTHAUS,25 SEP 1986,USA,930,Marathon,https://www.worldathletics.org/athletes/united-states/ashley-althaus-14920879
1419,Martha BIREHAN,,ETH,930,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/martha-birehan-014943209
1420,Ya-Fen CHEN,06 OCT 1990,TPE,930,Marathon,https://www.worldathletics.org/athletes/chinese-taipei/ya-fen-chen-014455221
1421,Kathrine HØJGAARD,1995,DEN,930,Marathon,https://www.worldathletics.org/athletes/denmark/kathrine-hojgaard-014857077
1421,Maria VAZQUEZ,17 DEC 1992,PAR,930,Marathon,https://www.worldathletics.org/athletes/paraguay/maria-vazquez-15035176
1423,Ruka NAKAMURA,01 OCT 1993,JPN,929,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ruka-nakamura-014460637
1424,Nanaka IZAWA,13 APR 1991,JPN,929,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/nanaka-izawa-014335034
1425,Akiko MARUICHI,05 OCT 1994,JPN,929,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/akiko-maruichi-15003580
1426,Alice LIMA,,BRA,929,Marathon,https://www.worldathletics.org/athletes/brazil/alice-lima-15052630
1427,Sophia AFRIDI,,USA,929,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/sophia-afridi-014921375
1428,Tatyana NEROZNAK,18 FEB 1992,KAZ,929,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kazakhstan/tatyana-neroznak-014498431
1429,Masa SHIMIZU,20 JAN 1981,JPN,929,Marathon,https://www.worldathletics.org/athletes/japan/masa-shimizu-014957083
1430,Shefi XHAFERAJ,1983,LUX,929,Marathon,https://www.worldathletics.org/athletes/luxembourg/shefi-xhaferaj-15051084
1431,Anna STAROSTZIK,30 NOV 1987,GER,928,Marathon,https://www.worldathletics.org/athletes/germany/anna-starostzik-014763756
1432,Gabrielle YATAURO,,USA,928,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/gabrielle-yatauro-014664322
1433,Mireille BAART,08 SEP 1981,NED,928,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/mireille-baart-014631418
1434,Kirsten RAEYMAEKERS,,BEL,928,Marathon,https://www.worldathletics.org/athletes/belgium/kirsten-raeymaekers-15055658
1435,Tamyres BERNARDINI,,BRA,928,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/tamyres-bernardini-15044908
1436,Sheila SIMAO,30 NOV 1979,ESP,928,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/sheila-simao-014680896
1437,Momoka NISHIJIMA,29 JUL 1997,JPN,927,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/momoka-nishijima-15054363
1438,Anna GARBAR,06 JUN 1985,RUS,927,Marathon,https://www.worldathletics.org/athletes/russia/anna-garbar-14964196
1439,Kyra MEULENBERG,,NED,927,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/kyra-meulenberg-15077536
1440,Jessica PEREIRA,16 JUN 1992,BRA,927,Marathon,https://www.worldathletics.org/athletes/brazil/jessica-pereira-15044906
1441,Sophie GRABNER,1998,AUT,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/austria/sophie-grabner-014540867
1442,Emily NIST,20 JUN 1994,USA,926,Marathon,https://www.worldathletics.org/athletes/united-states/emily-nist-14413113
1443,Eszter CSILLAG,30 MAY 1985,HUN,926,Marathon,https://www.worldathletics.org/athletes/hungary/eszter-csillag-15031515
1444,Alexandra HYNES,,CAN,926,Marathon,https://www.worldathletics.org/athletes/canada/alexandra-hynes-014815111
1445,Ourania REMPOULI,16 MAY 1989,GRE,926,Marathon,https://www.worldathletics.org/athletes/greece/ourania-rempouli-14378247
1446,Claudia GELSOMINO,03 SEP 1969,ITA,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/claudia-gelsomino-014380790
1447,Kimberly BENNETT,,CAN,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/kimberly-bennett-014920855
1448,Hanana ONAKA,22 JUN 2003,JPN,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/hanana-onaka-014958866
1449,Delphine PY-BILOT,27 JAN 1979,FRA,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/delphine-py-bilot-014273612
1450,Laura GUZELJ BLATNIK,28 AUG 1997,SLO,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/slovenia/laura-guzelj-blatnik-014707145
1451,Camille MASSOL,1994,FRA,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/camille-massol-15072295
1452,Claire HAMMETT,,GBR,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/claire-hammett-15046256
1453,Narumi OTA,11 OCT 2000,JPN,926,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/narumi-ota-014930768
1454,Kevate RESHMA,11 OCT 1998,IND,925,Marathon [25 km Road],https://www.worldathletics.org/athletes/india/kevate-reshma-14925578
1455,Polly MOODY,,CAN,925,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/polly-moody-014667983
1456,Sophie PIETRICK,,USA,925,Marathon,https://www.worldathletics.org/athletes/united-states/sophie-pietrick-014468241
1457,Genoveva Jelagat KIGEN,09 AUG 1980,KEN,925,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/genoveva-jelagat-kigen-014289102
1458,Laurina ARCHE,14 NOV 1993,FRA,925,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/laurina-arche-014627388
1459,Sayuri OKA,19 SEP 1990,JPN,925,Marathon,https://www.worldathletics.org/athletes/japan/sayuri-oka-014449145
1460,María PILA,,ESP,925,Marathon,https://www.worldathletics.org/athletes/spain/maria-pila-15015219
1461,Kasumi TAKAHAMA,02 NOV 1985,JPN,925,Marathon,https://www.worldathletics.org/athletes/japan/kasumi-takahama-14776383
1462,Rebecca SNELSON,,USA,925,Marathon,https://www.worldathletics.org/athletes/united-states/rebecca-snelson-014738638
1463,Grace ROGERS,04 DEC 1997,USA,924,Marathon,https://www.worldathletics.org/athletes/united-states/grace-rogers-14792938
1464,Arisa KAWASAKI,01 FEB 1993,JPN,924,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/arisa-kawasaki-15121878
1465,Nikki CURRY,25 JUL 1992,AUS,924,Marathon,https://www.worldathletics.org/athletes/australia/nikki-curry-15113624
1466,Casey WILSON,04 JUN 1984,USA,924,Marathon,https://www.worldathletics.org/athletes/united-states/casey-wilson-14749698
1467,Ines JOZIĆ,15 APR 1995,CRO,924,Marathon,https://www.worldathletics.org/athletes/croatia/ines-jozic-14884629
1468,Mariah JORDAN,,USA,923,Marathon,https://www.worldathletics.org/athletes/united-states/mariah-jordan-014635290
1469,AKIYAMA HONOKA,29 SEP 1993,JPN,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/akiyama-honoka-14990574
1470,Yining CHEN,18 SEP 1993,TPE,923,Marathon,https://www.worldathletics.org/athletes/chinese-taipei/yining-chen-014965694
1471,Anne MOULIN,14 OCT 1992,FRA,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/anne-moulin-014592123
1471,Zhiyan NI,,CHN,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/zhiyan-ni-15002638
1473,Stephanie MCCALL,27 SEP 1993,GBR,923,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/stephanie-mccall-014519542
1474,Mercedes VELASCO,,ESP,923,Marathon,https://www.worldathletics.org/athletes/spain/mercedes-velasco-15015231
1475,Frida MICHOLD,22 OCT 1995,SWE,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/frida-michold-014655946
1476,Sophie LONG,,USA,923,Marathon,https://www.worldathletics.org/athletes/united-states/sophie-long-014759174
1477,Julia RASMUSSON,1994,SWE,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/julia-rasmusson-15097243
1478,Kelly CHALLINOR,,CAN,923,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/kelly-challinor-15048847
1479,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,922,Marathon,https://www.worldathletics.org/athletes/norway/ingvill-makestad-bovim-14292722
1480,Mariko UENO,20 FEB 1999,JPN,922,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/mariko-ueno-014886240
1481,Anna KLUCNIKA,29 JAN 1995,LAT,922,Marathon [Half Marathon],https://www.worldathletics.org/athletes/latvia/anna-klucnika-15032887
1482,Shania MURRAY,28 FEB 1999,AUS,922,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/shania-murray-14637084
1483,Sylvie MÜLLER,1991,GER,922,Marathon,https://www.worldathletics.org/athletes/germany/sylvie-muller-014585278
1484,Joy JIANG,,USA,922,Marathon,https://www.worldathletics.org/athletes/united-states/joy-jiang-15051964
1485,Junyan ZHANG,06 JAN 1979,CHN,921,Marathon,https://www.worldathletics.org/athletes/pr-of-china/junyan-zhang-15086450
1486,Helena BJÄLKEMO,1981,SWE,921,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/helena-bjalkemo-014474713
1487,Darya SOLNTSEVA,12 APR 1990,RUS,921,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/darya-solntseva-014922410
1488,Silvia ŠIMUNOVIĆ,20 SEP 1984,CRO,921,Marathon [Half Marathon],https://www.worldathletics.org/athletes/croatia/silvia-simunovic-014859897
1489,Sarah GULLI,,USA,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sarah-gulli-014520123
1490,Min-jung KIM,24 MAR 2001,KOR,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/korea/min-jung-kim-014849646
1491,Kira BELZER,07 MAY 1991,USA,920,Marathon,https://www.worldathletics.org/athletes/united-states/kira-belzer-14776314
1492,Olivia DEROGATIS,,USA,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/olivia-derogatis-15011693
1493,Katherine GOLDING,1986,GBR,920,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/katherine-golding-15035768
1494,Katherine LACKSEN,14 MAR 1991,USA,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/katherine-lacksen-15100186
1495,Linda CHANTACHIT,26 MAR 1993,THA,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/thailand/linda-chantachit-14616424
1496,Qing ZHANG,10 FEB 1993,CHN,920,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/qing-zhang-15079872
1497,Anna INCERTI,19 JAN 1980,ITA,919,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/anna-incerti-014284533
1498,Sofia BAEZA,1982,CHI,919,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chile/sofia-baeza-15094345
1499,Fruzsina DR. BAKONYI,14 NOV 1983,HUN,919,Marathon [Half Marathon],https://www.worldathletics.org/athletes/hungary/fruzsina-dr-bakonyi-014281190
1500,Tatiana LEITE DA SILVA,16 JUL 1990,FRA,919,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/tatiana-leite-da-silva-014981597
1501,Aoife O'LEARY,,GBR,919,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/aoife-oleary-14999997
1502,Natasha BLISS,,USA,919,Marathon,https://www.worldathletics.org/athletes/united-states/natasha-bliss-15007706
1503,Jessica SMITH,16 MAY 1988,USA,919,Marathon,https://www.worldathletics.org/athletes/united-states/jessica-smith-14940155
1504,Fotini DAGLI-PAGOTO,13 AUG 1985,GRE,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/greece/fotini-dagli-pagoto-014280556
1505,Ulla VIRTANEN,27 APR 1982,FIN,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/ulla-virtanen-14258920
1506,Erika PASTRANA,,USA,918,Marathon,https://www.worldathletics.org/athletes/united-states/erika-pastrana-014918914
1507,Rebecca BURNS,19 JUN 1990,GBR,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/rebecca-burns-014589172
1508,Lucy BRASH,11 JUN 1988,USA,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/lucy-brash-15125487
1509,Katarina POHLOD,29 JUL 1988,SRB,918,Marathon,https://www.worldathletics.org/athletes/serbia/katarina-pohlod-014857026
1510,Aude SALORD,17 APR 1988,FRA,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/aude-salord-014664862
1511,Cristine HALLASGO,28 NOV 1992,PHI,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/philippines/cristine-hallasgo-014866252
1511,Kerry PRISE,,GBR,918,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/kerry-prise-014918620
1511,Coralie RENAULT,1993,FRA,918,Marathon,https://www.worldathletics.org/athletes/france/coralie-renault-15047201
1514,Tineke HEUVELING,1982,NED,918,Marathon,https://www.worldathletics.org/athletes/netherlands/tineke-heuveling-15028554
1515,Yekaterina ALEKSEEVA,19 NOV 1986,RUS,917,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/yekaterina-alekseeva-14671115
1516,Lauel LE MOIGNE,09 JUL 1985,USA,917,Marathon,https://www.worldathletics.org/athletes/united-states/lauel-le-moigne-14582687
1517,Federica CICOGNANI,01 MAY 1990,ITA,917,Marathon,https://www.worldathletics.org/athletes/italy/federica-cicognani-15051996
1518,Kasumi SHIRAI,08 SEP 2002,JPN,917,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kasumi-shirai-014961767
1518,Claire LE PUIL,1992,FRA,917,Marathon,https://www.worldathletics.org/athletes/france/claire-le-puil-15032079
1520,Tania ESTRADA,,MEX,917,Marathon,https://www.worldathletics.org/athletes/mexico/tania-estrada-014765409
1521,Ana FRAY,,CAN,917,Marathon,https://www.worldathletics.org/athletes/canada/ana-fray-15030851
1522,Dora EASTIN,05 DEC 1990,USA,916,Marathon,https://www.worldathletics.org/athletes/united-states/dora-eastin-14638242
1523,Courtney HAWKINS,13 AUG 1995,USA,916,Marathon,https://www.worldathletics.org/athletes/united-states/courtney-hawkins-014408941
1524,Asami MINAKAWA,09 MAY 1991,JPN,916,Marathon,https://www.worldathletics.org/athletes/japan/asami-minakawa-14974162
1525,Adriana-Maria DI GUISTO,16 SEP 1981,FRA,916,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/adriana-maria-di-guisto-014516270
1526,Maebh BRANNIGAN,,IRL,916,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/maebh-brannigan-15115228
1527,Laura GRILO,,POR,916,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/laura-grilo-15031623
1528,Liliya SALAKHUTDINOVA,17 MAY 1994,RUS,916,Marathon,https://www.worldathletics.org/athletes/russia/liliya-salakhutdinova-14996716
