Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1407,Will NATION,02 MAR 1992,USA,982,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/will-nation-14464981
1408,Takaki MORI,02 JUN 1981,JPN,982,Marathon,https://www.worldathletics.org/athletes/japan/takaki-mori-014487622
1409,Zacchaeus WIDNER,1991,USA,982,Marathon,https://www.worldathletics.org/athletes/united-states/zacchaeus-widner-014457111
1410,Takehiko GYOBA,23 MAY 1985,JPN,982,Marathon,https://www.worldathletics.org/athletes/japan/takehiko-gyoba-014601577
1411,Fernando SERRÃO,03 APR 1993,POR,982,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/fernando-serrao-14435155
1412,Pablo Agustin TOLEDO,12 JUN 1996,ARG,982,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/pablo-agustin-toledo-014816279
1413,Abebe GAREDEW,,ETH,982,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/abebe-garedew-15077510
1414,Medhane WOLDU,28 FEB 2000,USA,981,Marathon,https://www.worldathletics.org/athletes/united-states/medhane-woldu-15031595
1415,Seungwon YANG,24 APR 1997,KOR,981,Marathon,https://www.worldathletics.org/athletes/korea/seungwon-yang-014918066
1416,Yudai NITTA,10 DEC 2000,JPN,981,Marathon,https://www.worldathletics.org/athletes/japan/yudai-nitta-14971577
1417,Leonardo SANTANA,23 JAN 1992,BRA,981,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/leonardo-santana-15052632
1418,Kidane KELETA,1992,NED,981,Marathon,https://www.worldathletics.org/athletes/netherlands/kidane-keleta-15002824
1419,Michael HOFER,1995,ITA,981,Marathon,https://www.worldathletics.org/athletes/italy/michael-hofer-014981095
1420,Mathew KIBET,1985,KEN,981,Marathon,https://www.worldathletics.org/athletes/kenya/mathew-kibet-014664046
1421,Danny DOCHERTY,27 OCT 1989,USA,981,Marathon,https://www.worldathletics.org/athletes/united-states/danny-docherty-014370210
1422,Gustavo BARROS DE SOUZA,19 SEP 1996,BRA,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/gustavo-barros-de-souza-014714116
1423,Jeremia SHALIAXWE,06 JUN 1988,NAM,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/namibia/jeremia-shaliaxwe-014792689
1424,Alessio TERRASI,08 AUG 1990,ITA,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/alessio-terrasi-014488116
1425,Artur OLEJARZ,19 SEP 1988,POL,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/poland/artur-olejarz-014217291
1425,Zachary HOLDEN,,USA,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/zachary-holden-15026528
1427,Gilles RUBIO,23 AUG 1980,FRA,980,Marathon,https://www.worldathletics.org/athletes/france/gilles-rubio-014668038
1428,Peilin WANG,11 NOV 1998,CHN,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/peilin-wang-15079874
1429,Antoine VILLECHENAUD,1995,FRA,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/antoine-villechenaud-14986055
1430,Isaac BENZ,,USA,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/isaac-benz-014839445
1431,Matt LENEHAN,,USA,979,Marathon,https://www.worldathletics.org/athletes/united-states/matt-lenehan-014495208
1432,Andrew DAVIES,30 OCT 1979,GBR,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/andrew-davies-14378902
1433,Marcus GRAHAM,28 MAY 1996,USA,979,Marathon,https://www.worldathletics.org/athletes/united-states/marcus-graham-14827278
1434,Christian Birch OKKELS,24 DEC 1989,DEN,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/christian-birch-okkels-014809073
1435,Logan SMITH,23 JAN 1998,GBR,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/logan-smith-014759098
1436,James TURNER,10 APR 1990,GBR,979,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/james-turner-014698901
1437,Tomohiro KAIJO,26 OCT 1988,JPN,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tomohiro-kaijo-014782597
1438,Anish THAPA,,IND,979,Marathon,https://www.worldathletics.org/athletes/india/anish-thapa-014645613
1439,Mohamed BOUTMAZGUINE,,MAR,979,Marathon,https://www.worldathletics.org/athletes/morocco/mohamed-boutmazguine-014861857
1440,Yamato OTSUKA,18 MAR 1996,JPN,978,Marathon,https://www.worldathletics.org/athletes/japan/yamato-otsuka-014768178
1441,Yuto NAKAMURA,26 OCT 1992,JPN,978,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuto-nakamura-014960693
1442,Kota SUGIHO,23 APR 1998,JPN,978,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kota-sugiho-014862195
1443,Ryder SEARLE,1996,USA,978,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/ryder-searle-14891721
1444,Ramazan ÖZDEMIR,06 JUL 1991,TUR,978,Marathon [Half Marathon],https://www.worldathletics.org/athletes/turkey/ramazan-ozdemir-14473757
1445,David BISHOP,09 MAY 1987,GBR,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/david-bishop-014188568
1446,Kellen BLUMBERG,26 APR 1992,USA,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kellen-blumberg-014477457
1447,Mohammed SHAWEEN,15 FEB 1986,KSA,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/saudi-arabia/mohammed-shaween-014210781
1448,Kazunori SUGIMOTO,17 JUN 1998,JPN,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kazunori-sugimoto-15000982
1449,Aziz BOUKEBAL,20 JUL 1995,FRA,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/aziz-boukebal-014642743
1450,Phil ROYER,18 DEC 1990,USA,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/phil-royer-014400355
1451,Oscar CRISOSSTOMO,,MEX,977,Marathon,https://www.worldathletics.org/athletes/mexico/oscar-crisosstomo-14484071
1452,Jonathan DURAND,1989,FRA,977,Marathon,https://www.worldathletics.org/athletes/france/jonathan-durand-15002901
1453,Joel CONN,24 MAR 1984,USA,977,Marathon,https://www.worldathletics.org/athletes/united-states/joel-conn-014235202
1454,Rirhandzu RHANGANI,28 SEP 1983,RSA,977,Marathon,https://www.worldathletics.org/athletes/south-africa/rirhandzu-rhangani-15039398
1455,Jean-Rene CARON,1992,CAN,977,Marathon,https://www.worldathletics.org/athletes/canada/jean-rene-caron-15011712
1456,Michael BABINEC,08 JUL 1994,USA,977,Marathon,https://www.worldathletics.org/athletes/united-states/michael-babinec-14636072
1457,Jesse JOSEPH,,USA,977,Marathon,https://www.worldathletics.org/athletes/united-states/jesse-joseph-014701037
1458,Hicham BENGHERDA,01 APR 1983,ALG,976,Marathon,https://www.worldathletics.org/athletes/algeria/hicham-bengherda-014473173
1459,Ayanda NGCOBO,18 MAY 1997,RSA,976,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/ayanda-ngcobo-14748470
1460,Samuel LANTERNIER,14 APR 1997,USA,976,Marathon,https://www.worldathletics.org/athletes/united-states/samuel-lanternier-14782451
1461,Julien SAPY,16 APR 1984,FRA,976,Marathon,https://www.worldathletics.org/athletes/france/julien-sapy-014502469
1462,Ben FLETCHER,03 SEP 1986,USA,976,Marathon,https://www.worldathletics.org/athletes/united-states/ben-fletcher-014237834
1463,Kevin HAVEL,13 JAN 1990,USA,976,Marathon,https://www.worldathletics.org/athletes/united-states/kevin-havel-014369600
1464,Yimer BILILIGN,15 MAR 1996,ETH,976,Marathon,https://www.worldathletics.org/athletes/ethiopia/yimer-bililign-15051027
1465,Xiaojun YANG,27 FEB 1979,CHN,976,Marathon,https://www.worldathletics.org/athletes/pr-of-china/xiaojun-yang-15054245
1466,Joaquin ARBE,25 AUG 1990,ARG,975,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/joaquin-arbe-14180528
1467,Joan CHENAIS,11 APR 1997,FRA,975,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/joan-chenais-014794440
1468,Ryo TSUJIKAWA,25 JUL 1997,JPN,975,Marathon,https://www.worldathletics.org/athletes/japan/ryo-tsujikawa-014883377
1469,Murimi MUTHIKEPETER,06 MAY 1989,KEN,975,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/murimi-muthikepeter-15084840
1470,Grayson HOUGH,,USA,975,Marathon,https://www.worldathletics.org/athletes/united-states/grayson-hough-014483248
1471,Ruben ALVAREZ,17 NOV 1983,ESP,975,Marathon,https://www.worldathletics.org/athletes/spain/ruben-alvarez-014471000
1472,Louis ROSE,2000,FRA,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/louis-rose-15023489
1473,Charlie PRETOT,09 DEC 1995,FRA,974,Marathon,https://www.worldathletics.org/athletes/france/charlie-pretot-014900480
1474,Dominic JONES,1993,GBR,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/dominic-jones-014930781
1475,Jean Baptiste SIMUKEKA,08 FEB 1980,RWA,974,Marathon,https://www.worldathletics.org/athletes/rwanda/jean-baptiste-simukeka-014224752
1476,Shadrack Kimutai KOECH,28 DEC 1999,KAZ,974,Marathon,https://www.worldathletics.org/athletes/kazakhstan/shadrack-kimutai-koech-14747113
1477,Hugo HOTTEBART,1996,FRA,974,Marathon,https://www.worldathletics.org/athletes/france/hugo-hottebart-15056293
1478,Ethan KOREFF,,USA,974,Marathon,https://www.worldathletics.org/athletes/united-states/ethan-koreff-014922010
1479,Iván ZARCO,08 FEB 1984,HON,974,Marathon,https://www.worldathletics.org/athletes/honduras/ivan-zarco-014361244
1480,Kabelo MELAMU,08 FEB 1997,RSA,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/kabelo-melamu-014694072
1481,Kazuki TAKESHITA,17 SEP 1995,JPN,974,Marathon,https://www.worldathletics.org/athletes/japan/kazuki-takeshita-014641816
1482,Luís SARAIVA,11 NOV 1993,POR,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/luis-saraiva-014757826
1483,Aidan HOBBS,06 OCT 1986,AUS,974,Marathon,https://www.worldathletics.org/athletes/australia/aidan-hobbs-014766890
1483,Steven VERSCHUERE,,BEL,974,Marathon,https://www.worldathletics.org/athletes/belgium/steven-verschuere-014918982
1485,Felix SANCHEZ,05 JUN 1987,ARG,974,Marathon,https://www.worldathletics.org/athletes/argentina/felix-sanchez-15001742
1486,Le XU,12 NOV 1997,CHN,973,Marathon,https://www.worldathletics.org/athletes/pr-of-china/le-xu-014902356
1487,Luke MICALLEF,25 NOV 1989,MLT,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/malta/luke-micallef-014658868
1488,Katsuya KUBO,21 JUL 1999,JPN,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/katsuya-kubo-014922872
1489,Josep DÍAZ,,ESP,973,Marathon,https://www.worldathletics.org/athletes/spain/josep-diaz-14999990
1490,Naoyuki JIN,23 DEC 1990,JPN,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/naoyuki-jin-014679969
1491,Felix Kipkorir KANGOGO,1985,KEN,973,Marathon,https://www.worldathletics.org/athletes/kenya/felix-kipkorir-kangogo-014434338
1492,Yudai TAKAYAMA,05 JUL 2000,JPN,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yudai-takayama-014952382
1493,Matthew FOX,15 FEB 1987,AUS,973,Marathon,https://www.worldathletics.org/athletes/australia/matthew-fox-014179683
1494,David MELLY,,USA,973,Marathon,https://www.worldathletics.org/athletes/united-states/david-melly-014503110
1495,Craig CURLEY,21 MAY 1985,USA,972,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/craig-curley-014366404
1496,Mustafa MOHAMED,01 MAR 1979,SWE,972,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/mustafa-mohamed-014227863
1497,Nao KAZAMI,09 APR 1983,JPN,972,Marathon,https://www.worldathletics.org/athletes/japan/nao-kazami-014203848
1498,Taisuke UEDA,03 FEB 1988,JPN,972,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/taisuke-ueda-014904161
1499,Michael ELLENBERGER,07 APR 1992,USA,972,Marathon,https://www.worldathletics.org/athletes/united-states/michael-ellenberger-14577860
1500,Carlos GALLEGO,26 APR 1988,ESP,972,Marathon,https://www.worldathletics.org/athletes/spain/carlos-gallego-014417414
1501,Chieh-Wen CHIANG,05 FEB 1982,TPE,972,Marathon,https://www.worldathletics.org/athletes/chinese-taipei/chieh-wen-chiang-014228740
1502,René CUNÉAZ,14 FEB 1988,ITA,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/rene-cuneaz-14416375
1503,Arkadiusz GARDZIELEWSKI,12 JUN 1986,POL,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/poland/arkadiusz-gardzielewski-014216641
1504,Paxton SMITH,13 FEB 1998,USA,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/paxton-smith-14779822
1505,Mitchell KLINGLER,1992,USA,971,Marathon,https://www.worldathletics.org/athletes/united-states/mitchell-klingler-014581038
1506,Shinya OHASHI,23 SEP 1993,JPN,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shinya-ohashi-014577607
1507,Javier MEDALL,21 NOV 1984,ESP,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/javier-medall-014449128
1508,Polo BURGUETE,1995,USA,970,Marathon,https://www.worldathletics.org/athletes/united-states/polo-burguete-14743880
1509,Khalid JBARI,1989,MAR,970,Marathon,https://www.worldathletics.org/athletes/morocco/khalid-jbari-014746052
1510,Hoshiki TANI,30 JUN 1994,JPN,970,Marathon,https://www.worldathletics.org/athletes/japan/hoshiki-tani-014615044
1511,Kamil KARBOWIAK,02 MAY 1995,POL,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/poland/kamil-karbowiak-014642745
1512,Muto TANAKA,22 MAY 2001,JPN,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/muto-tanaka-15014037
1513,Yesid ORJUELA,18 DEC 1987,COL,969,Marathon,https://www.worldathletics.org/athletes/colombia/yesid-orjuela-14666098
1514,Ahmed MAINY,20 AUG 1986,MAR,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/ahmed-mainy-014375242
1515,Cristobal GUTIERREZ,13 SEP 1992,USA,969,Marathon,https://www.worldathletics.org/athletes/united-states/cristobal-gutierrez-14580124
1516,Tomoya NAGAI,01 APR 2002,JPN,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tomoya-nagai-014956571
1517,Artur BURTSEV,23 APR 1988,RUS,969,Marathon,https://www.worldathletics.org/athletes/russia/artur-burtsev-014221936
1518,Douglas SELMAN,12 JUL 1988,GBR,969,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/douglas-selman-014335835
1519,Dennis DE FREYTAS,04 NOV 1990,NED,969,Marathon,https://www.worldathletics.org/athletes/netherlands/dennis-de-freytas-15002814
1520,Marin BLONDEL,26 AUG 1996,FRA,968,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/marin-blondel-014784894
1521,Stian CHRISTOFFERSEN,,NOR,968,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/stian-christoffersen-15091294
1522,Daniyar ORMANGALI,26 SEP 2000,KAZ,968,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kazakhstan/daniyar-ormangali-014913257
1523,Vít PAVLIŠTA,22 MAR 1985,CZE,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/czech-republic/vit-pavlista-014168443
1524,Tomohiro OKUYAMA,19 NOV 1998,JPN,967,Marathon,https://www.worldathletics.org/athletes/japan/tomohiro-okuyama-014862260
1525,Shingo MIZOTA,16 AUG 1992,JPN,967,Marathon,https://www.worldathletics.org/athletes/japan/shingo-mizota-014577768
1526,Oleg GRIGORYEV,18 APR 1988,RUS,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/oleg-grigoryev-14222374
1527,Kinde TIRUNEH,,ETH,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/kinde-tiruneh-014822319
1528,Brad KAHLEFELDT,1979,AUS,967,Marathon,https://www.worldathletics.org/athletes/australia/brad-kahlefeldt-14850226
1529,Andreas LOMMER,07 NOV 1991,DEN,967,Marathon,https://www.worldathletics.org/athletes/denmark/andreas-lommer-014423096
1530,David PALOMO,08 MAR 1983,ESP,967,Marathon,https://www.worldathletics.org/athletes/spain/david-palomo-14817929
1531,Raphael JOSEF,1987,SUI,967,Marathon,https://www.worldathletics.org/athletes/switzerland/raphael-josef-014750259
1532,Chikashi IKEDA,13 APR 2000,JPN,967,Marathon,https://www.worldathletics.org/athletes/japan/chikashi-ikeda-014951187
1533,Lesetja PAPO,21 MAY 1994,RSA,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/lesetja-papo-15023064
1534,Josh ROSENKRANZ,06 MAR 1997,USA,967,Marathon,https://www.worldathletics.org/athletes/united-states/josh-rosenkranz-14721388
1535,Juan VIDAL,10 SEP 1982,ESP,967,Marathon,https://www.worldathletics.org/athletes/spain/juan-vidal-14863052
1536,Wendwesen TILAHUN,,ETH,967,Marathon,https://www.worldathletics.org/athletes/ethiopia/wendwesen-tilahun-014675823
1537,Vincent KIPYEGON,,KEN,966,Marathon,https://www.worldathletics.org/athletes/kenya/vincent-kipyegon-15115357
1538,Kibrom ELIAS,01 JAN 1998,USA,966,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kibrom-elias-14839883
1539,Adam WOOD,07 MAR 1999,USA,966,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/adam-wood-14820783
1540,Teruaki YUDA,14 DEC 1993,JPN,966,Marathon,https://www.worldathletics.org/athletes/japan/teruaki-yuda-14557163
1541,Antoine RONDOT,04 SEP 1985,FRA,966,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/antoine-rondot-014580722
1542,Hiroki KAI,05 AUG 1994,JPN,966,Marathon,https://www.worldathletics.org/athletes/japan/hiroki-kai-014672315
1543,Matthew WALKER,07 MAY 1993,USA,966,Marathon,https://www.worldathletics.org/athletes/united-states/matthew-walker-14784908
1544,Primož KOBE,23 MAY 1981,SLO,965,Marathon [Half Marathon],https://www.worldathletics.org/athletes/slovenia/primoz-kobe-014420489
1545,Tom HENDRIKSE,11 AUG 1998,NED,965,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/tom-hendrikse-014742575
1546,Zhijin WU,,CHN,965,Marathon,https://www.worldathletics.org/athletes/pr-of-china/zhijin-wu-15080268
1547,Osamu HIRATA,03 NOV 1977,JPN,965,Marathon,https://www.worldathletics.org/athletes/japan/osamu-hirata-014463374
1548,Carles MONTLLOR,15 JAN 1987,ESP,965,Marathon,https://www.worldathletics.org/athletes/spain/carles-montllor-014742814
1549,Ruben SANSOM,13 NOV 1997,NED,965,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/ruben-sansom-014742161
1550,Sebastian HÅKANSSON,29 SEP 1989,NOR,965,Marathon,https://www.worldathletics.org/athletes/norway/sebastian-hakansson-14545556
1551,Jason SIMPSON,,USA,965,Marathon,https://www.worldathletics.org/athletes/united-states/jason-simpson-014382860
1552,Adam WOLLANT,10 APR 1994,USA,964,Marathon,https://www.worldathletics.org/athletes/united-states/adam-wollant-014632164
1553,Shunsuke MATSUI,11 AUG 1991,JPN,964,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shunsuke-matsui-014916271
1554,Joseba DIAZ,09 MAR 1995,ESP,964,Marathon,https://www.worldathletics.org/athletes/spain/joseba-diaz-014772806
1555,Ronald VILLY,15 JUN 1992,FRA,964,Marathon,https://www.worldathletics.org/athletes/france/ronald-villy-014862426
1556,Roberto UMPIERREZ,05 JAN 1986,URU,964,Marathon [Half Marathon],https://www.worldathletics.org/athletes/uruguay/roberto-umpierrez-014887361
1557,Fetene ALEMU REGASA,11 SEP 1992,ETH,963,Marathon,https://www.worldathletics.org/athletes/ethiopia/fetene-alemu-regasa-14518743
1558,Stephen PADDOCK,06 OCT 1994,USA,963,Marathon,https://www.worldathletics.org/athletes/united-states/stephen-paddock-14919147
1559,Adam WALKER,13 OCT 1999,USA,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/adam-walker-14932574
1560,Said AMEKRANE,,MAR,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/said-amekrane-014590406
1560,Mansour BAYAT,23 DEC 1995,IRI,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/islamic-republic-of-iran/mansour-bayat-15043711
1562,Pascal BERSET,1985,SUI,963,Marathon,https://www.worldathletics.org/athletes/switzerland/pascal-berset-15002817
1563,Jun-pyo JANG,14 JUN 2001,KOR,963,Marathon,https://www.worldathletics.org/athletes/korea/jun-pyo-jang-014901442
1564,Francois CLAIS,26 MAR 1985,BEL,963,Marathon,https://www.worldathletics.org/athletes/belgium/francois-clais-014329704
1565,Daniel VASSALLO,28 APR 1985,USA,962,Marathon,https://www.worldathletics.org/athletes/united-states/daniel-vassallo-014253809
1566,Hugo BOUDOT,30 MAR 1996,FRA,962,Marathon,https://www.worldathletics.org/athletes/france/hugo-boudot-014979709
1567,Ikuya KUDO,26 MAY 2000,JPN,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ikuya-kudo-014963240
1568,Magnus GRØTTUM ERSTAD,08 SEP 1988,NOR,962,Marathon,https://www.worldathletics.org/athletes/norway/magnus-grottum-erstad-14890123
1569,David MUTAI,,KEN,962,Marathon,https://www.worldathletics.org/athletes/kenya/david-mutai-14915216
1570,Saber CHARKHI,,IRI,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/islamic-republic-of-iran/saber-charkhi-14738072
1571,Gerry FORDE,18 OCT 1991,IRL,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/gerry-forde-14959591
1572,Giovani DOS SANTOS,01 JUL 1981,BRA,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/giovani-dos-santos-014333836
1573,Jack RANDALL,,USA,962,Marathon,https://www.worldathletics.org/athletes/united-states/jack-randall-014778408
1574,Andrew MARSTON,22 SEP 1996,USA,962,Marathon,https://www.worldathletics.org/athletes/united-states/andrew-marston-014645207
1575,Francesco NARDONE,07 SEP 1994,ITA,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/francesco-nardone-014642639
1576,Shinichiro NAKAMURA,14 APR 1993,JPN,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shinichiro-nakamura-014388946
1577,Tomoya KITAMURA,03 OCT 1998,JPN,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tomoya-kitamura-014950024
1578,Juan Carlos CARERA CASAS,22 JAN 1988,MEX,961,Marathon,https://www.worldathletics.org/athletes/mexico/juan-carlos-carera-casas-014212829
1579,Abera MAMO,17 MAR 2003,ETH,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/abera-mamo-15049390
1580,Henry STERLING,19 JUL 1991,USA,960,Marathon,https://www.worldathletics.org/athletes/united-states/henry-sterling-014451823
1581,Gregory BIRAUD,15 SEP 1990,FRA,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/gregory-biraud-014480316
1582,Rikiya ICHIHARA,01 FEB 2001,JPN,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/rikiya-ichihara-014974529
1583,Nodirbek MUTALIPOV,27 JUL 2001,UZB,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/uzbekistan/nodirbek-mutalipov-15026335
1584,Maxime PERRINEAU,29 JAN 1994,FRA,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/maxime-perrineau-014708957
1585,Jesse DAVIS,14 NOV 1981,USA,960,Marathon,https://www.worldathletics.org/athletes/united-states/jesse-davis-014236026
1586,James TILLEY,,GBR,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/james-tilley-15048782
1587,Kotaro MOTONAGA,31 JUL 2000,JPN,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kotaro-motonaga-014899962
1588,Xiaohua YANG,12 DEC 2001,CHN,959,Marathon,https://www.worldathletics.org/athletes/pr-of-china/xiaohua-yang-014892716
1589,Matúš HUJSA,1991,SVK,959,Marathon,https://www.worldathletics.org/athletes/slovak-republic/matus-hujsa-014953896
1590,Esteban TRUJILLO,,USA,959,Marathon,https://www.worldathletics.org/athletes/united-states/esteban-trujillo-014326194
1591,Scott LANKFORD,12 AUG 1983,USA,959,Marathon,https://www.worldathletics.org/athletes/united-states/scott-lankford-14817144
1592,Eric ZIMMERMANN,20 JUL 1977,FRA,959,Marathon,https://www.worldathletics.org/athletes/france/eric-zimmermann-14815233
1592,Stephen RATHBUN,31 AUG 1992,USA,959,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/stephen-rathbun-14800813
1594,Ruairi MOYNIHAN,30 SEP 1989,USA,959,Marathon,https://www.worldathletics.org/athletes/united-states/ruairi-moynihan-14416645
1595,Joilson Bernardo DA SILVA,29 AUG 1987,BRA,958,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/joilson-bernardo-da-silva-014176075
1596,Youssef BOUISSANE,14 MAR 1994,MAR,958,Marathon,https://www.worldathletics.org/athletes/morocco/youssef-bouissane-014479699
1597,Alexander BOCK,25 SEP 1992,GER,958,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/alexander-bock-14460232
1598,Jeff THIES,25 FEB 1995,USA,958,Marathon,https://www.worldathletics.org/athletes/united-states/jeff-thies-014575613
1599,Yongjie LI,13 OCT 2000,CHN,958,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yongjie-li-014892682
1600,Qi CHAOHAI,29 NOV 1996,CHN,958,Marathon,https://www.worldathletics.org/athletes/pr-of-china/qi-chaohai-15002402
1601,Luca PARISI,17 OCT 1990,ITA,958,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/luca-parisi-014417599
1602,Ricardo SINT NICOLAAS,1986,NED,958,Marathon,https://www.worldathletics.org/athletes/netherlands/ricardo-sint-nicolaas-014859838
1603,Yenew ALAMIREW,27 MAY 1990,ETH,958,Marathon,https://www.worldathletics.org/athletes/ethiopia/yenew-alamirew-14423358
1604,Hugh ARMSTRONG,20 SEP 1994,IRL,957,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/hugh-armstrong-014595694
1605,Yuki MORITA,18 DEC 1999,JPN,957,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuki-morita-014901577
1606,Alfonso MENDOZA,,ESP,957,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/alfonso-mendoza-15085214
1607,Florian RÖSER,23 MAR 1993,GER,957,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/florian-roser-14656346
1608,Dominic BERSEE,1990,NED,957,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/dominic-bersee-014856179
1609,Francois LE PALUD,12 AUG 1991,FRA,957,Marathon,https://www.worldathletics.org/athletes/france/francois-le-palud-014850321
1610,Stefan Iulius GAVRIL,17 JUL 1989,ROU,956,Marathon [Half Marathon],https://www.worldathletics.org/athletes/romania/stefan-iulius-gavril-014701316
1611,Yuhi YAMASHITA,01 OCT 1999,JPN,956,Marathon,https://www.worldathletics.org/athletes/japan/yuhi-yamashita-014900251
1612,Brett LUSTGARTEN,30 NOV 1989,USA,956,Marathon,https://www.worldathletics.org/athletes/united-states/brett-lustgarten-014612980
